SID,ISO_TIME,LAT,LON,BASIN,SUBBASIN
1975211N20137,1975-07-30 00:00:00,19.6,137.08,WP,MM
1975216N18132,1975-08-04 00:00:00,18.3,131.7,WP,MM
1975217N20126,1975-08-05 00:00:00,19.7,126.3,WP,MM
1975221N18116,1975-08-09 06:00:00,18.4,116.0,WP,MM
1975221N18127,1975-08-09 00:00:00,18.2833,127.017,WP,MM
1975223N14138,1975-08-11 00:00:00,14.2,138.2,WP,MM
1975229N25123,1975-08-16 12:00:00,24.6,123.0,WP,MM
1975235N23120,1975-08-23 00:00:00,22.5,119.8,WP,MM
1975237N23154,1975-08-25 00:00:00,23.4,153.6,WP,MM
1975239N15112,1975-08-27 00:00:00,15.5,112.0,WP,MM
1975244N17153,1975-09-01 00:00:00,16.8,152.8,WP,MM
1975247N14131,1975-09-04 00:00:00,13.9,131.1,WP,MM
1975248N15118,1975-09-05 00:00:00,15.5,118.0,WP,MM
1975251N23162,1975-09-08 00:00:00,22.5,162.28,WP,MM
1975258N12132,1975-09-15 00:00:00,11.9,132.1,WP,MM
1975259N10141,1975-09-16 06:00:00,10.2,140.6,WP,MM
1975273N09138,1975-09-29 12:00:00,8.6,138.4,WP,MM
1975274N10116,1975-10-01 00:00:00,10.0,115.6,WP,MM
1975281N10142,1975-10-08 00:00:00,10.3,141.7,WP,MM
1975288N13138,1975-10-15 00:00:00,13.2,137.5,WP,MM
1975289N13129,1975-10-16 06:00:00,13.1,129.4,WP,MM
1975291N16122,1975-10-18 09:00:00,15.5304,121.633,WP,MM
1975296N24129,1975-10-23 00:00:00,24.0,129.0,WP,MM
1975300N19128,1975-10-26 12:00:00,18.6,128.3,WP,MM
1975305N14125,1975-11-01 00:00:00,14.0833,125.05,WP,MM
1975309N10151,1975-11-05 06:00:00,9.5,150.5,WP,MM
1975309N11154,1975-11-05 00:00:00,10.8,154.4,WP,MM
1975319N08146,1975-11-15 00:00:00,8.1,146.4,WP,MM
1975357N07116,1975-12-23 06:00:00,7.0,115.5,WP,MM
1975360N10127,1975-12-26 00:00:00,9.8,127.4,WP,MM
1976026N02151,1976-01-26 00:00:00,2.3,150.5,WP,MM
1976028N10130,1976-01-28 00:00:00,10.0,130.0,WP,MM
1976033N17144,1976-02-01 18:00:00,17.2,143.8,WP,MM
1976039N06132,1976-02-08 00:00:00,6.0,132.0,WP,MM
1976056N04163,1976-02-25 00:00:00,4.4,163.3,WP,MM
1976060N10148,1976-02-28 18:00:00,10.3,147.8,WP,MM
1976092N11140,1976-04-01 00:00:00,10.7,139.5,WP,MM
1976115N07163,1976-04-24 00:00:00,6.7,162.7,WP,MM
1976131N12142,1976-05-10 00:00:00,12.3,142.0,WP,MM
1976133N10142,1976-05-11 12:00:00,10.4,141.8,WP,MM
1976134N10136,1976-05-12 18:00:00,9.8,136.2,WP,MM
1976135N09153,1976-05-14 00:00:00,8.9,153.0,WP,MM
1976148N27127,1976-05-27 00:00:00,26.7,127.3,WP,MM
1976167N14128,1976-06-15 06:00:00,14.2,128.2,WP,MM
1976172N11141,1976-06-20 00:00:00,11.3,141.2,WP,MM
1976173N09137,1976-06-21 00:00:00,8.9,136.5,WP,MM
1976173N17112,1976-06-20 12:00:00,16.8,111.6,WP,MM
1976176N09148,1976-06-23 12:00:00,9.0,148.0,WP,MM
1976190N09163,1976-07-08 00:00:00,9.4,162.8,WP,MM
1976199N08149,1976-07-17 00:00:00,8.2,148.9,WP,MM
1976202N15127,1976-07-20 00:00:00,15.4,126.6,WP,MM
1976202N16118,1976-07-19 12:00:00,15.6,118.0,WP,MM
1976213N08160,1976-07-31 00:00:00,8.2,160.1,WP,MM
1976215N15118,1976-08-02 00:00:00,14.96,118.0,WP,MM
1976216N21115,1976-08-03 00:00:00,20.9,114.9,WP,MM
1976225N32116,1976-08-11 12:00:00,31.6,115.5,WP,MM
1976230N13140,1976-08-17 00:00:00,12.8,140.0,WP,MM
1976230N18143,1976-08-17 00:00:00,18.3,143.2,WP,MM
1976233N13136,1976-08-20 00:00:00,12.5,135.5,WP,MM
1976237N37137,1976-08-23 18:00:00,36.6,137.2,WP,MM
1976246N09157,1976-09-02 00:00:00,9.0,156.5,WP,MM
1976252N07159,1976-09-08 00:00:00,6.52,158.76,WP,MM
1976257N13144,1976-09-12 21:00:00,13.3997,143.584,WP,MM
1976257N15113,1976-09-12 18:00:00,14.8,112.9,WP,MM
1976257N17156,1976-09-13 00:00:00,16.5,156.2,WP,MM
1976262N14152,1976-09-18 00:00:00,14.16,152.28,WP,MM
1976301N07153,1976-10-27 00:00:00,6.8,153.1,WP,MM
1976302N06153,1976-10-28 00:00:00,6.3,152.8,WP,MM
1976309N05160,1976-11-03 12:00:00,5.0,160.0,WP,MM
1976336N08133,1976-12-01 00:00:00,8.0,133.4,WP,MM
1976343N15132,1976-12-07 12:00:00,15.15,132.3,WP,MM
1977010N10127,1977-01-10 00:00:00,10.0,126.5,WP,MM
1977082N03165,1977-03-23 00:00:00,2.5,164.5,WP,MM
1977089N09153,1977-03-29 18:00:00,9.0,152.9,WP,MM
1977089N09154,1977-03-29 12:00:00,8.8,153.9,WP,MM
1977144N18125,1977-05-24 00:00:00,18.2,124.9,WP,MM
1977161N06131,1977-06-10 00:00:00,6.1,130.8,WP,MM
1977161N06134,1977-06-10 00:00:00,6.0,134.0,WP,MM
1977184N13117,1977-07-03 00:00:00,12.5,116.8,WP,MM
1977187N20110,1977-07-05 18:00:00,20.0,110.0,WP,MM
1977194N06142,1977-07-13 00:00:00,6.5,142.0,WP,MM
1977200N10138,1977-07-19 00:00:00,10.0,138.0,WP,MM
1977200N11141,1977-07-19 06:00:00,11.0,141.0,WP,MM
1977206N24137,1977-07-25 06:00:00,24.0,137.0,WP,MM
1977211N20138,1977-07-29 12:00:00,20.0,138.0,WP,MM
1977211N22138,1977-07-30 09:00:00,22.0575,137.542,WP,MM
1977224N23149,1977-08-12 06:00:00,23.0,149.0,WP,MM
1977227N24144,1977-08-14 12:00:00,24.0,144.0,WP,MM
1977228N19133,1977-08-16 00:00:00,18.5,132.5,WP,MM
1977233N24123,1977-08-20 12:00:00,23.5,123.0,WP,MM
1977233N28132,1977-08-21 06:00:00,28.25,132.0,WP,MM
1977234N25121,1977-08-21 12:00:00,24.5,120.5,WP,MM
1977234N26120,1977-08-22 06:00:00,25.7,120.3,WP,MM
1977239N22151,1977-08-27 00:00:00,22.0,151.0,WP,MM
1977243N05156,1977-08-31 00:00:00,4.5,155.9,WP,MM
1977243N13131,1977-08-31 00:00:00,13.0,130.5,WP,MM
1977243N14129,1977-08-30 18:00:00,13.7,129.1,WP,MM
1977244N15127,1977-09-01 00:00:00,14.8,127.2,WP,MM
1977254N19147,1977-09-11 06:00:00,19.3,146.7,WP,MM
1977255N15145,1977-09-12 06:00:00,15.0,144.5,WP,MM
1977256N14145,1977-09-13 00:00:00,14.0,145.0,WP,MM
1977264N14133,1977-09-21 00:00:00,14.25,132.75,WP,MM
1977276N16155,1977-10-02 12:00:00,16.0,155.0,WP,MM
1977284N24153,1977-10-11 00:00:00,24.0,153.0,WP,MM
1977285N13150,1977-10-12 00:00:00,13.0,150.0,WP,MM
1977287N10145,1977-10-14 06:00:00,10.0,145.0,WP,MM
1977291N07148,1977-10-18 00:00:00,7.0,148.0,WP,MM
1977300N15162,1977-10-27 00:00:00,14.8,162.0,WP,MM
1977308N07156,1977-11-04 00:00:00,7.0,155.75,WP,MM
1977330N07169,1977-11-26 00:00:00,7.4,168.9,WP,MM
1977352N05171,1977-12-18 06:00:00,5.0,171.0,WP,MM
1978006N06169,1978-01-06 00:00:00,5.5,169.0,WP,MM
1978105N04149,1978-04-15 00:00:00,3.5,149.0,WP,MM
1978165N20138,1978-06-13 12:00:00,20.3,138.3,WP,MM
1978172N17130,1978-06-21 00:00:00,16.6,130.4,WP,MM
1978176N20117,1978-06-24 18:00:00,19.8,116.5,WP,MM
1978177N11130,1978-06-26 00:00:00,11.1,129.5,WP,MM
1978178N11130,1978-06-27 00:00:00,11.0,129.7,WP,MM
1978188N24144,1978-07-07 00:00:00,23.5,144.0,WP,MM
1978192N19154,1978-07-11 00:00:00,18.8,153.8,WP,MM
1978203N14152,1978-07-22 00:00:00,13.7,152.0,WP,MM
1978203N18114,1978-07-22 06:00:00,17.8,114.0,WP,MM
1978203N18139,1978-07-22 00:00:00,18.44,139.28,WP,MM
1978217N16129,1978-08-04 12:00:00,16.0,129.0,WP,MM
1978221N16143,1978-08-09 06:00:00,16.0,143.0,WP,MM
1978221N19114,1978-08-09 00:00:00,19.0,114.0,WP,MM
1978222N11131,1978-08-09 12:00:00,11.45,130.8,WP,MM
1978226N09162,1978-08-14 00:00:00,9.0,162.2,WP,MM
1978226N19120,1978-08-14 00:00:00,19.0,120.0,WP,MM
1978230N09136,1978-08-18 00:00:00,9.0,135.5,WP,MM
1978233N17127,1978-08-21 00:00:00,17.0,127.0,WP,MM
1978237N06160,1978-08-25 00:00:00,5.7,160.1,WP,MM
1978240N20130,1978-08-27 18:00:00,19.5,129.5,WP,MM
1978240N27151,1978-08-28 06:00:00,26.8,150.8,WP,MM
1978252N17119,1978-09-08 18:00:00,16.5,119.0,WP,MM
1978252N17124,1978-09-09 00:00:00,17.0,124.0,WP,MM
1978252N18166,1978-09-09 00:00:00,18.4667,165.867,WP,MM
1978253N21124,1978-09-09 12:00:00,21.0,123.8,WP,MM
1978260N18124,1978-09-17 00:00:00,17.5,123.5,WP,MM
1978262N14135,1978-09-19 00:00:00,13.5,135.0,WP,MM
1978264N08147,1978-09-20 12:00:00,7.6,147.0,WP,MM
1978272N19154,1978-09-29 00:00:00,19.1,154.2,WP,MM
1978279N14142,1978-10-05 18:00:00,14.0,142.0,WP,MM
1978281N11138,1978-10-08 00:00:00,11.3,138.0,WP,MM
1978282N19164,1978-10-08 18:00:00,19.1,163.9,WP,MM
1978283N06153,1978-10-10 00:00:00,5.6,153.4,WP,MM
1978286N12139,1978-10-13 00:00:00,11.8,139.3,WP,MM
1978287N08166,1978-10-13 12:00:00,7.8,165.5,WP,MM
1978289N15128,1978-10-15 18:00:00,15.0,128.4,WP,MM
1978303N14131,1978-10-29 18:00:00,14.0,131.0,WP,MM
1978304N14148,1978-10-31 00:00:00,13.8,147.5,WP,MM
1978317N09150,1978-11-13 00:00:00,8.5,150.0,WP,MM
1978320N04155,1978-11-16 00:00:00,3.8,155.0,WP,MM
1978320N15130,1978-11-15 18:00:00,15.3,130.1,WP,MM
1978322N15125,1978-11-18 09:00:00,15.2424,125.008,WP,MM
1978330N09148,1978-11-25 12:00:00,9.4,147.7,WP,MM
1978330N13154,1978-11-25 12:00:00,13.0,154.0,WP,MM
1978347N10127,1978-12-13 00:00:00,10.0,126.5,WP,MM
1978361N02180,1978-12-27 06:00:00,1.50001,179.738,WP,MM
1979077N07150,1979-03-18 00:00:00,7.06667,149.967,WP,MM
1979098N02144,1979-04-08 00:00:00,2.43333,143.567,WP,MM
1979126N04148,1979-05-06 00:00:00,4.0,147.5,WP,MM
1979137N19116,1979-05-17 00:00:00,19.1,115.7,WP,MM
1979137N19117,1979-05-17 06:00:00,19.2,117.0,WP,MM
1979168N13116,1979-06-17 00:00:00,13.0,116.0,WP,MM
1979174N07143,1979-06-23 00:00:00,6.5,143.3,WP,MM
1979179N10139,1979-06-28 00:00:00,10.0,139.3,WP,MM
1979180N03155,1979-06-28 18:00:00,2.8,155.0,WP,MM
1979180N11134,1979-06-28 21:00:00,11.0,133.788,WP,MM
1979204N19143,1979-07-23 00:00:00,19.0,142.5,WP,MM
1979205N10148,1979-07-24 06:00:00,10.2,147.8,WP,MM
1979206N19132,1979-07-25 06:00:00,19.2,131.5,WP,MM
1979214N12136,1979-08-02 06:00:00,11.7,135.9,WP,MM
1979216N15111,1979-08-03 18:00:00,15.2,110.8,WP,MM
1979218N16149,1979-08-06 00:00:00,16.0,149.0,WP,MM
1979219N15138,1979-08-07 00:00:00,15.0,138.0,WP,MM
1979220N18113,1979-08-08 06:00:00,17.8,113.1,WP,MM
1979224N32143,1979-08-12 06:00:00,32.0,143.0,WP,MM
1979228N11151,1979-08-15 12:00:00,10.5,151.0,WP,MM
1979228N12169,1979-08-16 00:00:00,11.8,168.5,WP,MM
1979229N14169,1979-08-17 00:00:00,14.2,168.6,WP,MM
1979239N22153,1979-08-27 00:00:00,21.5,152.5,WP,MM
1979242N22143,1979-08-30 00:00:00,22.2333,142.933,WP,MM
1979243N19154,1979-08-31 00:00:00,19.0,154.4,WP,MM
1979254N10140,1979-09-11 00:00:00,10.1,140.2,WP,MM
1979258N10120,1979-09-15 00:00:00,10.4,120.0,WP,MM
1979262N15149,1979-09-19 00:00:00,14.5,149.0,WP,MM
1979266N18150,1979-09-23 00:00:00,18.0,150.0,WP,MM
1979269N19133,1979-09-25 12:00:00,18.8,132.7,WP,MM
1979271N13113,1979-09-28 00:00:00,13.2,113.1,WP,MM
1979273N11145,1979-09-30 00:00:00,11.1,144.5,WP,MM
1979275N06159,1979-10-02 06:00:00,5.48914,158.705,WP,MM
1979290N11112,1979-10-17 06:00:00,10.8,111.7,WP,MM
1979300N04166,1979-10-27 00:00:00,4.1,165.9,WP,MM
1979311N10142,1979-11-07 00:00:00,10.25,141.8,WP,MM
1979333N07169,1979-11-29 00:00:00,6.8,169.0,WP,MM
1979333N12153,1979-11-29 06:00:00,12.2,152.7,WP,MM
1979350N07153,1979-12-16 06:00:00,6.52177,152.31,WP,MM
1979353N09137,1979-12-19 06:00:00,9.0,136.5,WP,MM
1980076N06148,1980-03-16 00:00:00,6.0,147.8,WP,MM
1980087N13117,1980-03-27 00:00:00,13.3,116.5,WP,MM
1980094N02179,1980-04-03 00:00:00,2.3,178.5,WP,MM
1980126N08150,1980-05-05 00:00:00,8.1,150.1,WP,MM
1980133N07149,1980-05-11 12:00:00,6.9,148.5,WP,MM
1980137N04158,1980-05-16 00:00:00,4.0,158.0,WP,MM
1980140N16116,1980-05-19 00:00:00,16.3,115.9,WP,MM
1980171N06142,1980-06-19 00:00:00,6.0,141.8,WP,MM
1980181N10130,1980-06-28 18:00:00,10.0,130.0,WP,MM
1980187N09146,1980-07-05 00:00:00,8.7,145.5,WP,MM
1980197N07154,1980-07-15 00:00:00,7.2,153.5,WP,MM
1980197N15133,1980-07-14 18:00:00,14.5,132.5,WP,MM
1980201N08155,1980-07-19 00:00:00,7.5,155.2,WP,MM
1980208N23153,1980-07-26 06:00:00,22.5,152.8,WP,MM
1980219N15165,1980-08-06 00:00:00,15.1,164.6,WP,MM
1980225N11145,1980-08-12 00:00:00,10.9,144.9,WP,MM
1980236N15144,1980-08-23 00:00:00,15.2,143.6,WP,MM
1980240N17119,1980-08-26 18:00:00,17.2,119.0,WP,MM
1980243N09134,1980-08-30 06:00:00,9.0,133.5,WP,MM
1980246N05151,1980-09-01 18:00:00,4.9,150.8,WP,MM
1980248N11114,1980-09-03 18:00:00,10.5,114.0,WP,MM
1980254N14112,1980-09-10 00:00:00,13.5,112.0,WP,MM
1980256N10154,1980-09-12 06:00:00,10.1,153.7,WP,MM
1980257N17133,1980-09-13 06:00:00,17.2,132.667,WP,MM
1980269N14146,1980-09-25 06:00:00,14.2,146.0,WP,MM
1980269N15147,1980-09-25 00:00:00,15.25,147.0,WP,MM
1980270N13165,1980-09-26 00:00:00,12.8,165.1,WP,MM
1980277N09157,1980-10-02 12:00:00,9.4,156.5,WP,MM
1980282N19162,1980-10-08 06:00:00,19.1,162.0,WP,MM
1980296N05165,1980-10-22 00:00:00,4.9,164.9,WP,MM
1980300N08137,1980-10-26 00:00:00,7.7,136.8,WP,MM
1980317N09118,1980-11-12 00:00:00,8.7,117.7,WP,MM
1980349N10138,1980-12-14 00:00:00,9.8,138.0,WP,MM
1981070N03173,1981-03-11 00:00:00,2.8,172.8,WP,MM
1981102N04162,1981-04-12 00:00:00,4.0,161.8,WP,MM
1981109N15147,1981-04-19 06:00:00,15.3,147.3,WP,MM
1981118N04164,1981-04-28 00:00:00,4.1,163.6,WP,MM
1981158N17119,1981-06-07 00:00:00,16.7,118.8,WP,MM
1981166N11135,1981-06-15 00:00:00,11.4,134.8,WP,MM
1981176N08150,1981-06-25 00:00:00,8.1,149.6,WP,MM
1981178N05160,1981-06-27 00:00:00,4.8,159.9,WP,MM
1981195N11138,1981-07-14 00:00:00,11.2,137.6,WP,MM
1981201N26147,1981-07-19 18:00:00,25.5,147.0,WP,MM
1981202N24123,1981-07-21 00:00:00,23.75,123.1,WP,MM
1981207N22150,1981-07-26 00:00:00,21.55,150.35,WP,MM
1981212N17142,1981-07-31 06:00:00,16.9,141.8,WP,MM
1981212N18142,1981-07-31 06:00:00,18.0,142.0,WP,MM
1981214N13113,1981-08-02 00:00:00,12.75,113.1,WP,MM
1981214N16133,1981-08-02 00:00:00,16.4,133.0,WP,MM
1981218N20168,1981-08-06 00:00:00,20.3,167.5,WP,MM
1981226N16119,1981-08-14 06:00:00,15.5,118.5,WP,MM
1981226N17142,1981-08-14 06:00:00,17.0,142.0,WP,MM
1981227N18129,1981-08-15 00:00:00,17.7,128.9,WP,MM
1981237N16148,1981-08-25 06:00:00,16.0,148.0,WP,MM
1981245N23161,1981-09-01 12:00:00,22.5,160.5,WP,MM
1981256N10150,1981-09-13 00:00:00,9.9,150.4,WP,MM
1981257N11143,1981-09-14 06:00:00,11.2,142.5,WP,MM
1981261N25174,1981-09-17 18:00:00,24.5,174.0,WP,MM
1981265N14117,1981-09-22 00:00:00,14.0,116.5,WP,MM
1981266N09151,1981-09-22 18:00:00,9.0,151.0,WP,MM
1981277N20116,1981-10-03 12:00:00,20.5,116.0,WP,MM
1981283N07132,1981-10-10 00:00:00,7.3,132.4,WP,MM
1981286N10150,1981-10-13 00:00:00,9.7,149.6,WP,MM
1981311N08119,1981-11-07 00:00:00,8.0,119.0,WP,MM
1981317N14153,1981-11-12 12:00:00,13.8,153.3,WP,MM
1981319N07163,1981-11-15 00:00:00,7.2,163.3,WP,MM
1981324N08158,1981-11-20 00:00:00,7.9,157.6,WP,MM
1981343N05150,1981-12-09 00:00:00,5.2,150.4,WP,MM
1981355N07149,1981-12-21 00:00:00,6.5,148.5,WP,MM
1982073N07153,1982-03-14 06:00:00,7.06667,152.667,WP,MM
1982077N04161,1982-03-18 00:00:00,4.0,161.0,WP,MM
1982087N04157,1982-03-28 06:00:00,3.5,156.6,WP,MM
1982136N08140,1982-05-16 00:00:00,8.16667,140.167,WP,MM
1982169N09149,1982-06-18 06:00:00,9.3,148.5,WP,MM
1982176N18114,1982-06-25 00:00:00,17.5,114.0,WP,MM
1982179N19128,1982-06-28 00:00:00,19.2,128.0,WP,MM
1982190N09148,1982-07-09 06:00:00,9.0,147.8,WP,MM
1982202N11165,1982-07-21 00:00:00,10.6,164.6,WP,MM
1982202N12148,1982-07-21 00:00:00,12.0,147.5,WP,MM
1982213N13145,1982-08-01 06:00:00,13.0,144.5,WP,MM
1982220N08154,1982-08-08 00:00:00,7.95,153.775,WP,MM
1982227N09140,1982-08-15 00:00:00,8.6,140.4,WP,MM
1982229N09154,1982-08-17 00:00:00,8.85,154.2,WP,MM
1982238N10161,1982-08-26 00:00:00,10.1,160.8,WP,MM
1982246N16119,1982-09-03 00:00:00,15.6,119.0,WP,MM
1982247N11147,1982-09-04 00:00:00,11.45,147.05,WP,MM
1982247N12146,1982-09-04 09:00:00,12.0474,146.402,WP,MM
1982248N14133,1982-09-04 18:00:00,13.8,133.3,WP,MM
1982257N17140,1982-09-14 06:00:00,16.5,139.5,WP,MM
1982257N20172,1982-09-14 00:00:00,20.1,171.9,WP,MM
1982261N20150,1982-09-17 12:00:00,20.0,150.0,WP,MM
1982272N11156,1982-09-29 00:00:00,11.3,155.6,WP,MM
1982283N14149,1982-10-10 00:00:00,13.5,148.5,WP,MM
1982283N17148,1982-10-10 00:00:00,16.5,148.3,WP,MM
1982286N09170,1982-10-13 00:00:00,9.1,170.1,WP,MM
1982286N17145,1982-10-13 00:00:00,16.8,145.1,WP,MM
1982287N22137,1982-10-13 12:00:00,21.6,136.7,WP,MM
1982292N19105,1982-10-18 18:00:00,18.6,104.6,WP,MM
1982325N08176,1982-11-21 00:00:00,8.4,176.1,WP,MM
1982339N07139,1982-12-05 00:00:00,6.8,139.2,WP,MM
1983167N05145,1983-06-16 00:00:00,4.9,145.4,WP,MM
1983186N04153,1983-07-05 00:00:00,4.0,153.0,WP,MM
1983188N06136,1983-07-07 00:00:00,6.0,136.0,WP,MM
1983201N08144,1983-07-20 00:00:00,7.55,143.65,WP,MM
1983212N06151,1983-07-31 00:00:00,6.0,151.0,WP,MM
1983220N16111,1983-08-08 00:00:00,16.0,111.35,WP,MM
1983223N23143,1983-08-11 06:00:00,22.5,142.5,WP,MM
1983227N15142,1983-08-15 00:00:00,14.5,141.5,WP,MM
1983229N15140,1983-08-17 06:00:00,15.2,140.1,WP,MM
1983237N25128,1983-08-25 06:00:00,25.3333,128.167,WP,MM
1983259N08161,1983-09-16 00:00:00,7.9,161.0,WP,MM
1983271N18118,1983-09-27 12:00:00,18.0,117.5,WP,MM
1983274N15119,1983-09-30 18:00:00,14.5,118.5,WP,MM
1983276N06130,1983-10-03 00:00:00,6.0,129.9,WP,MM
1983279N04140,1983-10-06 00:00:00,3.9,140.1,WP,MM
1983279N17148,1983-10-06 00:00:00,16.9,147.9,WP,MM
1983282N09155,1983-10-09 00:00:00,9.0,154.9,WP,MM
1983287N09164,1983-10-14 00:00:00,9.0,164.0,WP,MM
1983299N07172,1983-10-26 00:00:00,7.0,172.0,WP,MM
1983301N11119,1983-10-27 18:00:00,10.8,119.0,WP,MM
1983311N15161,1983-11-07 00:00:00,15.4,160.9,WP,MM
1983317N12153,1983-11-13 00:00:00,12.0,153.0,WP,MM
1983319N05157,1983-11-15 00:00:00,4.8,156.8,WP,MM
1983321N11111,1983-11-17 00:00:00,10.5,110.8,WP,MM
1983325N08148,1983-11-21 00:00:00,8.05,147.75,WP,MM
1983334N08146,1983-11-30 00:00:00,8.0,146.0,WP,MM
1983334N09142,1983-11-30 00:00:00,8.8,142.2,WP,MM
1983338N19133,1983-12-03 21:00:00,18.6813,133.424,WP,MM
1983347N06154,1983-12-13 00:00:00,6.0,154.0,WP,MM
1983352N08129,1983-12-17 18:00:00,7.5,129.0,WP,MM
1984159N12116,1984-06-07 00:00:00,11.8,116.2,WP,MM
1984169N20137,1984-06-17 00:00:00,20.2,136.8,WP,MM
1984180N16130,1984-06-28 00:00:00,16.2,129.6,WP,MM
1984184N06139,1984-07-02 00:00:00,6.0,139.0,WP,MM
1984186N16154,1984-07-04 00:00:00,16.2,154.4,WP,MM
1984204N21162,1984-07-21 18:00:00,21.0,162.2,WP,MM
1984207N29135,1984-07-24 18:00:00,28.8,135.0,WP,MM
1984214N12143,1984-08-01 00:00:00,12.0,143.0,WP,MM
1984215N16137,1984-08-02 00:00:00,16.0,137.0,WP,MM
1984220N03145,1984-08-07 00:00:00,2.5,145.1,WP,MM
1984222N20115,1984-08-09 06:00:00,19.5,115.0,WP,MM
1984225N18142,1984-08-12 00:00:00,17.7,141.9,WP,MM
1984227N18118,1984-08-14 00:00:00,18.0,118.0,WP,MM
1984227N21135,1984-08-14 00:00:00,20.5,135.0,WP,MM
1984234N16147,1984-08-21 00:00:00,16.1,146.7,WP,MM
1984236N42146,1984-08-23 00:00:00,41.5,146.0,WP,MM
1984238N18137,1984-08-25 00:00:00,17.9,137.1,WP,MM
1984239N08146,1984-08-26 00:00:00,8.2,146.0,WP,MM
1984255N25173,1984-09-11 00:00:00,24.9,173.0,WP,MM
1984267N18120,1984-09-22 18:00:00,17.8,119.7,WP,MM
1984270N19141,1984-09-26 00:00:00,18.6,140.5,WP,MM
1984270N22147,1984-09-26 06:00:00,21.5,146.5,WP,MM
1984277N07151,1984-10-03 00:00:00,7.2,151.4,WP,MM
1984281N13146,1984-10-07 00:00:00,13.4,146.1,WP,MM
1984283N09139,1984-10-09 00:00:00,8.8,138.9,WP,MM
1984284N11116,1984-10-10 00:00:00,10.65,116.3,WP,MM
1984284N20152,1984-10-09 18:00:00,19.5,152.0,WP,MM
1984290N06153,1984-10-16 00:00:00,6.0,153.0,WP,MM
1984291N13130,1984-10-17 00:00:00,12.5,130.1,WP,MM
1984292N08151,1984-10-18 00:00:00,7.8,150.9,WP,MM
1984292N12133,1984-10-17 12:00:00,11.7,133.0,WP,MM
1984293N12126,1984-10-19 06:00:00,12.4,126.2,WP,MM
1984294N04163,1984-10-20 00:00:00,4.0,162.5,WP,MM
1984299N18127,1984-10-24 12:00:00,17.7,127.2,WP,MM
1984302N00149,1984-10-28 00:00:00,0.1,148.5,WP,MM
1984313N14154,1984-11-08 00:00:00,14.2,153.933,WP,MM
1984317N04164,1984-11-12 00:00:00,3.9,164.0,WP,MM
1984336N05156,1984-12-01 00:00:00,4.6,155.8,WP,MM
1984339N05142,1984-12-03 12:00:00,5.0,141.5,WP,MM
1985004N04131,1985-01-04 00:00:00,4.1,131.0,WP,MM
1985005N04157,1985-01-05 00:00:00,3.6,156.9,WP,MM
1985005N08133,1985-01-04 18:00:00,8.0,133.0,WP,MM
1985008N10148,1985-01-08 06:00:00,10.4,148.2,WP,MM
1985013N11131,1985-01-13 06:00:00,10.5,131.2,WP,MM
1985110N12127,1985-04-20 00:00:00,12.0,127.0,WP,MM
1985136N07129,1985-05-16 00:00:00,6.5,128.5,WP,MM
1985162N05154,1985-06-11 00:00:00,4.9,154.2,WP,MM
1985166N19111,1985-06-14 18:00:00,19.0,111.0,WP,MM
1985168N05156,1985-06-17 00:00:00,4.8,155.6,WP,MM
1985168N22122,1985-06-17 00:00:00,21.5,121.5,WP,MM
1985179N21115,1985-06-28 00:00:00,21.5,115.0,WP,MM
1985183N08136,1985-07-02 06:00:00,8.0,136.0,WP,MM
1985199N08143,1985-07-18 00:00:00,8.4,142.7,WP,MM
1985212N22148,1985-07-30 12:00:00,22.1,148.0,WP,MM
1985220N18128,1985-08-08 00:00:00,18.0,128.1,WP,MM
1985221N18111,1985-08-08 12:00:00,17.5,110.5,WP,MM
1985226N23126,1985-08-14 00:00:00,22.5,126.3,WP,MM
1985227N16149,1985-08-15 00:00:00,16.1,148.9,WP,MM
1985231N16142,1985-08-19 00:00:00,15.6,142.0,WP,MM
1985231N25121,1985-08-19 00:00:00,24.5,120.5,WP,MM
1985236N23125,1985-08-24 00:00:00,23.0,124.8,WP,MM
1985237N21130,1985-08-25 00:00:00,21.4,130.2,WP,MM
1985240N08148,1985-08-28 00:00:00,8.0,148.1,WP,MM
1985244N27124,1985-09-01 00:00:00,26.8,123.7,WP,MM
1985256N13146,1985-09-12 12:00:00,13.0,146.0,WP,MM
1985260N13115,1985-09-17 00:00:00,12.9,114.9,WP,MM
1985267N08133,1985-09-24 06:00:00,7.5,133.0,WP,MM
1985268N03161,1985-09-25 00:00:00,3.4,161.2,WP,MM
1985268N16126,1985-09-25 00:00:00,16.0,125.7,WP,MM
1985281N02144,1985-10-08 00:00:00,1.9,144.0,WP,MM
1985283N07115,1985-10-10 00:00:00,7.0,115.0,WP,MM
1985284N05159,1985-10-11 00:00:00,5.1,159.4,WP,MM
1985286N05162,1985-10-13 00:00:00,5.0,161.7,WP,MM
1985294N10122,1985-10-21 00:00:00,10.3,121.9,WP,MM
1985295N10134,1985-10-22 00:00:00,10.4,134.2,WP,MM
1985323N05107,1985-11-19 00:00:00,5.0,107.0,WP,MM
1985347N07155,1985-12-13 00:00:00,7.0,155.0,WP,MM
1985347N09114,1985-12-13 00:00:00,8.5,114.2,WP,MM
1986028N04158,1986-01-27 18:00:00,4.4,158.4,WP,MM
1986029N04152,1986-01-29 00:00:00,3.5,151.5,WP,MM
1986094N06138,1986-04-03 12:00:00,6.0,137.8,WP,MM
